CODE	GENE	ID	FUNCTION	PROCESS	COMPONENT
YEAST|SGD=S000002865|UniProtKB=Q03280	TOM1	E3 ubiquitin-protein ligase TOM1;TOM1;PTN000135206;orthologs	ubiquitin-protein transferase activity(GO:0004842);transferase activity(GO:0016740);ubiquitin protein ligase activity(GO:0061630)	protein polyubiquitination(GO:0000209);mitotic cell cycle(GO:0000278);endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000447);cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000448);endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000472);endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000480);rRNA processing(GO:0006364);ubiquitin-dependent protein catabolic process(GO:0006511);nucleocytoplasmic transport(GO:0006913);nucleus organization(GO:0006997);regulation of cell size(GO:0008361);protein ubiquitination(GO:0016567);mRNA transport(GO:0051028)	nucleus(GO:0005634);nucleolus(GO:0005730);cytoplasm(GO:0005737)
YEAST|SGD=S000004842|UniProtKB=Q05022	RRP5	rRNA biogenesis protein RRP5;RRP5;PTN000588397;orthologs	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);mRNA binding(GO:0003729);poly(U) RNA binding(GO:0008266);snoRNA binding(GO:0030515);U3 snoRNA binding(GO:0034511);box C/D sno(s)RNA binding(GO:0034512);box H/ACA snoRNA binding(GO:0034513);rRNA primary transcript binding(GO:0042134)	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000447);endonucleolytic cleavage in ITS1 upstream of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000464);endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000472);endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000480);rRNA processing(GO:0006364);RNA processing(GO:0006396);maturation of SSU-rRNA(GO:0030490);90S preribosome assembly(GO:0034463);ribosome biogenesis(GO:0042254)	nucleus(GO:0005634);nucleoplasm(GO:0005654);nucleolus(GO:0005730);90S preribosome(GO:0030686);small-subunit processome(GO:0032040);ribonucleoprotein complex(GO:1990904)
YEAST|SGD=S000000290|UniProtKB=P38250	IST2	Increased sodium tolerance protein 2;IST2;PTN000267379;orthologs	chloride channel activity(GO:0005254);lipid binding(GO:0008289)	regulation of phosphatidylinositol dephosphorylation(GO:0060304);protein localization to plasma membrane(GO:0072659);endoplasmic reticulum membrane organization(GO:0090158);chloride transmembrane transport(GO:1902476)	plasma membrane(GO:0005886);cortical endoplasmic reticulum(GO:0032541);cellular bud membrane(GO:0033101);cell periphery(GO:0071944)
YEAST|SGD=S000004651|UniProtKB=Q04659	CSM3	Chromosome segregation in meiosis protein 3;CSM3;PTN000325291;orthologs	molecular_function(GO:0003674);DNA binding(GO:0003677)	DNA replication checkpoint signaling(GO:0000076);DNA repair(GO:0006281);DNA damage response(GO:0006974);mitotic sister chromatid cohesion(GO:0007064);negative regulation of DNA replication(GO:0008156);replication fork processing(GO:0031297);establishment of mitotic sister chromatid cohesion(GO:0034087);replication fork arrest(GO:0043111);maintenance of DNA repeat elements(GO:0043570);meiotic chromosome segregation(GO:0045132);meiotic cell cycle(GO:0051321)	nucleus(GO:0005634);cytoplasm(GO:0005737);replication fork protection complex(GO:0031298)
YEAST|SGD=S000003704|UniProtKB=P46995	SET2	Histone-lysine N-methyltransferase, H3 lysine-36 specific;SET2;PTN002556494;orthologs	RNA binding(GO:0003723);methyltransferase activity(GO:0008168);zinc ion binding(GO:0008270);histone H3K36 methyltransferase activity(GO:0046975);histone H3K36 trimethyltransferase activity(GO:0140955)	transcription-coupled nucleotide-excision repair(GO:0006283);chromatin remodeling(GO:0006338);DNA-templated transcription termination(GO:0006353);DNA-templated transcription elongation(GO:0006354);regulation of DNA-templated transcription(GO:0006355);sno(s)RNA transcription(GO:0009302);regulation of DNA-templated DNA replication initiation(GO:0030174);ascospore formation(GO:0030437);methylation(GO:0032259);negative regulation of reciprocal meiotic recombination(GO:0045128);negative regulation of antisense RNA transcription(GO:0060195)	chromatin(GO:0000785);nucleus(GO:0005634);chromosome(GO:0005694);cytosol(GO:0005829)
YEAST|SGD=S000006369|UniProtKB=P06780	RHO1	GTP-binding protein RHO1;RHO1;PTN000632886;orthologs	GTPase activity(GO:0003924);GTP binding(GO:0005525);enzyme activator activity(GO:0008047);hydrolase activity(GO:0016787);protein kinase binding(GO:0019901);G-protein beta-subunit binding(GO:0031681)	actin filament organization(GO:0007015);budding cell bud growth(GO:0007117);signal transduction(GO:0007165);small GTPase-mediated signal transduction(GO:0007264);regulation of cell size(GO:0008361);actin cytoskeleton organization(GO:0030036);cellular bud neck septin ring organization(GO:0032186);regulation of protein localization(GO:0032880);regulation of vacuole fusion, non-autophagic(GO:0032889);regulation of actin cytoskeleton organization(GO:0032956);positive regulation of endocytosis(GO:0045807);regulation of exocyst localization(GO:0060178);regulation of fungal-type cell wall organization(GO:0060237);positive regulation of protein kinase C signaling(GO:0090037);regulation of cell wall (1->3)-beta-D-glucan biosynthetic process(GO:0090334);regulation of secondary cell septum biogenesis(GO:1903395);positive regulation of mitotic actomyosin contractile ring assembly(GO:1903501)	incipient cellular bud site(GO:0000131);1,3-beta-D-glucan synthase complex(GO:0000148);fungal-type vacuole membrane(GO:0000329);mitochondrion(GO:0005739);mitochondrial outer membrane(GO:0005741);endosome(GO:0005768);peroxisome(GO:0005777);peroxisomal membrane(GO:0005778);endoplasmic reticulum(GO:0005783);Golgi apparatus(GO:0005794);cytosol(GO:0005829);plasma membrane(GO:0005886);cellular bud(GO:0005933);cellular bud tip(GO:0005934);cellular bud neck(GO:0005935);endosome membrane(GO:0010008);mating projection tip(GO:0043332);cell periphery(GO:0071944)
YEAST|SGD=S000001927|UniProtKB=P38989	SMC2	Structural maintenance of chromosomes protein 2;SMC2;PTN000434737;orthologs	DNA secondary structure binding(GO:0000217);minor groove of adenine-thymine-rich DNA binding(GO:0003680);chromatin binding(GO:0003682);double-stranded DNA binding(GO:0003690);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887)	mitotic sister chromatid segregation(GO:0000070);chromosome segregation(GO:0007059);mitotic chromosome condensation(GO:0007076);chromosome condensation(GO:0030261);chromosome organization(GO:0051276);cell division(GO:0051301);tRNA gene clustering(GO:0070058);rDNA chromatin condensation(GO:0070550);negative regulation of meiotic DNA double-strand break formation(GO:1903342)	chromatin(GO:0000785);condensed chromosome(GO:0000793);condensin complex(GO:0000796);nucleus(GO:0005634);chromosome(GO:0005694);cytoplasm(GO:0005737);mitochondrion(GO:0005739)
YEAST|SGD=S000006315|UniProtKB=P32328	DBF20	Serine_threonine-protein kinase DBF20;DBF20;PTN000683463;orthologs	protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	mitotic cytokinesis(GO:0000281);division septum assembly(GO:0000917);exit from mitosis(GO:0010458);peptidyl-serine phosphorylation(GO:0018105);intracellular signal transduction(GO:0035556);regulation of mRNA catabolic process(GO:0061013)	cytoplasm(GO:0005737);microtubule organizing center(GO:0005815);spindle pole body(GO:0005816);cellular bud neck(GO:0005935)
YEAST|SGD=S000003949|UniProtKB=P31539	HSP104	Heat shock protein 104;HSP104;PTN000181277;orthologs	ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);ADP binding(GO:0043531);unfolded protein binding(GO:0051082);protein-folding chaperone binding(GO:0051087)	cellular response to heat(GO:0034605);protein folding in endoplasmic reticulum(GO:0034975);stress granule disassembly(GO:0035617);protein refolding(GO:0042026);protein unfolding(GO:0043335);chaperone cofactor-dependent protein refolding(GO:0051085);cellular heat acclimation(GO:0070370);trehalose metabolism in response to heat stress(GO:0070414)	nucleus(GO:0005634);cytoplasm(GO:0005737);cytosol(GO:0005829);nuclear periphery(GO:0034399);TRC complex(GO:0072380)
YEAST|SGD=S000000437|UniProtKB=P38151	PBP2	PAB1-binding protein 2;PBP2;PTN000032754;orthologs	RNA binding(GO:0003723);mRNA binding(GO:0003729)	telomere maintenance(GO:0000723);regulation of gene expression(GO:0010468);regulation of RNA metabolic process(GO:0051252)	nucleus(GO:0005634);cytoplasm(GO:0005737);ribonucleoprotein complex(GO:1990904)
YEAST|SGD=S000006345|UniProtKB=P17119	KAR3	Kinesin-like protein KAR3;KAR3;PTN002380241;orthologs	cytoskeletal motor activity(GO:0003774);microtubule motor activity(GO:0003777);ATP binding(GO:0005524);microtubule binding(GO:0008017);minus-end-directed microtubule motor activity(GO:0008569);isomerase activity(GO:0016853)	mitotic cell cycle(GO:0000278);karyogamy(GO:0000741);karyogamy involved in conjugation with cellular fusion(GO:0000742);nuclear migration involved in conjugation with cellular fusion(GO:0000743);microtubule-based movement(GO:0007018);chromosome segregation(GO:0007059);mitotic sister chromatid cohesion(GO:0007064);cell division(GO:0051301);meiotic cell cycle(GO:0051321);regulation of mitotic spindle organization(GO:0060236)	spindle pole(GO:0000922);nucleus(GO:0005634);chromosome(GO:0005694);cytoplasm(GO:0005737);spindle pole body(GO:0005816);spindle(GO:0005819);cytoskeleton(GO:0005856);microtubule(GO:0005874);cytoplasmic microtubule(GO:0005881)
YEAST|SGD=S000004289|UniProtKB=Q05900	YHC1	U1 small nuclear ribonucleoprotein C;YHC1;PTN001259541;orthologs	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);U1 snRNA binding(GO:0030619);pre-mRNA 5'-splice site binding(GO:0030627);metal ion binding(GO:0046872)	spliceosomal snRNP assembly(GO:0000387);mRNA 5'-splice site recognition(GO:0000395);mRNA splicing, via spliceosome(GO:0000398);positive regulation of RNA binding(GO:1905216)	commitment complex(GO:0000243);nucleus(GO:0005634);U1 snRNP(GO:0005685);U2-type prespliceosome(GO:0071004);ribonucleoprotein complex(GO:1990904)
YEAST|SGD=S000003288|UniProtKB=P53236	RSC1	Chromatin structure-remodeling complex subunit RSC1;RSC1;PTN000412212;orthologs	chromatin binding(GO:0003682);ATP-dependent activity, acting on DNA(GO:0008094)	double-strand break repair(GO:0006302);double-strand break repair via nonhomologous end joining(GO:0006303);chromatin organization(GO:0006325);nucleosome disassembly(GO:0006337);chromatin remodeling(GO:0006338);transcription by RNA polymerase II(GO:0006366);transcription elongation by RNA polymerase II(GO:0006368);sporulation resulting in formation of a cellular spore(GO:0030435)	nucleus(GO:0005634);RSC-type complex(GO:0016586)
YEAST|SGD=S000003091|UniProtKB=P25443	RPS2	Small ribosomal subunit protein uS5;RPS2;PTN000346823;orthologs	RNA binding(GO:0003723);structural constituent of ribosome(GO:0003735);protein binding(GO:0005515);small ribosomal subunit rRNA binding(GO:0070181)	ribosomal subunit export from nucleus(GO:0000054);rRNA processing(GO:0006364);translation(GO:0006412);ribosome biogenesis(GO:0042254);positive regulation of translational fidelity(GO:0045903)	nucleus(GO:0005634);nucleoplasm(GO:0005654);nucleolus(GO:0005730);cytoplasm(GO:0005737);cytosol(GO:0005829);ribosome(GO:0005840);small ribosomal subunit(GO:0015935);cytosolic small ribosomal subunit(GO:0022627);small-subunit processome(GO:0032040);ribonucleoprotein complex(GO:1990904)
YEAST|SGD=S000000968|UniProtKB=P32660	DNF1	Phospholipid-transporting ATPase DNF1;DNF1;PTN000642763;orthologs	magnesium ion binding(GO:0000287);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);metal ion binding(GO:0046872);phosphatidylcholine floppase activity(GO:0090554);phosphatidylethanolamine flippase activity(GO:0090555);phosphatidylserine floppase activity(GO:0090556);ATPase-coupled intramembrane lipid transporter activity(GO:0140326);phosphatidylcholine flippase activity(GO:0140345);phosphatidylserine flippase activity(GO:0140346);glycosylceramide flippase activity(GO:0140351)	lipid transport(GO:0006869);intracellular protein transport(GO:0006886);endocytosis(GO:0006897);establishment or maintenance of cell polarity(GO:0007163);phospholipid transport(GO:0015914);phospholipid translocation(GO:0045332);ceramide translocation(GO:0099040);aminophospholipid translocation(GO:0140331)	mitochondrion(GO:0005739);endosome(GO:0005768);endoplasmic reticulum(GO:0005783);Golgi apparatus(GO:0005794);plasma membrane(GO:0005886);cellular bud(GO:0005933);cellular bud neck(GO:0005935);endosome membrane(GO:0010008);membrane(GO:0016020);cell septum(GO:0030428);mating projection tip membrane(GO:0070867);cell periphery(GO:0071944);phospholipid-translocating ATPase complex(GO:1990531)
YEAST|SGD=S000004015|UniProtKB=P39929	SNF7	Vacuolar-sorting protein SNF7;SNF7;PTN000509585;orthologs	protein binding(GO:0005515)	vesicle budding from membrane(GO:0006900);vacuolar transport(GO:0007034);protein transport(GO:0015031);late endosome to vacuole transport via multivesicular body sorting pathway(GO:0032511);late endosome to vacuole transport(GO:0045324);reticulophagy(GO:0061709);intralumenal vesicle formation(GO:0070676);ATP export(GO:1904669);ESCRT III complex assembly(GO:1904902)	ESCRT III complex(GO:0000815);nucleus(GO:0005634);nuclear envelope(GO:0005635);cytoplasm(GO:0005737);endosome(GO:0005768);multivesicular body(GO:0005771);plasma membrane(GO:0005886);cytoplasmic side of plasma membrane(GO:0009898);endosome membrane(GO:0010008);endomembrane system(GO:0012505);membrane(GO:0016020);intracellular membrane-bounded organelle(GO:0043231)
YEAST|SGD=S000000318|UniProtKB=P31244	RAD16	DNA repair protein RAD16;RAD16;PTN002245757;orthologs	DNA binding(GO:0003677);helicase activity(GO:0004386);ubiquitin-protein transferase activity(GO:0004842);ATP binding(GO:0005524);ATP-dependent activity, acting on DNA(GO:0008094);zinc ion binding(GO:0008270);hydrolase activity(GO:0016787);metal ion binding(GO:0046872);ATP-dependent chromatin remodeler activity(GO:0140658)	nucleotide-excision repair, DNA damage recognition(GO:0000715);DNA repair(GO:0006281);nucleotide-excision repair(GO:0006289);chromatin remodeling(GO:0006338);ubiquitin-dependent protein catabolic process(GO:0006511);protein localization(GO:0008104)	nucleotide-excision repair factor 4 complex(GO:0000113);nucleus(GO:0005634);Cul3-RING ubiquitin ligase complex(GO:0031463)
YEAST|SGD=S000004135|UniProtKB=Q12530	RMP1	Ribonuclease MRP protein subunit RMP1;RMP1;PTN002208450;orthologs	rRNA primary transcript binding(GO:0042134)	nuclear-transcribed mRNA catabolic process, RNase MRP-dependent(GO:0000294);maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000466);rRNA processing(GO:0006364)	ribonuclease MRP complex(GO:0000172);nucleus(GO:0005634);nucleolus(GO:0005730);cytoplasm(GO:0005737);membrane(GO:0016020)
YEAST|SGD=S000003391|UniProtKB=P27476	NSR1	Nuclear localization sequence-binding protein;NSR1;PTN002366340;orthologs	DNA binding(GO:0003677);RNA binding(GO:0003723);mRNA binding(GO:0003729);nuclear localization sequence binding(GO:0008139);single-stranded telomeric DNA binding(GO:0043047);G-quadruplex DNA binding(GO:0051880)	ribosomal small subunit assembly(GO:0000028);DNA recombination(GO:0006310);rRNA processing(GO:0006364);chromosome organization(GO:0051276)	nucleus(GO:0005634);nuclear envelope(GO:0005635);nucleolus(GO:0005730);mitochondrion(GO:0005739)
